Unnamed: 0,State,Crop,District,Year,Season,Area,Production,Yield,Annual_Rainfall,Fertilizer,Pesticide,Max_Temp,Min_Temp,Avg_temp,Rainfall,Humidity,Soil
14636,Odisha,Rice,Anugul,2006,rabi,90000,128000.0,1.42,1716.9,431532090.0,743380.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14638,Odisha,Rice,Anugul,2007,rabi,19000,10000.0,0.53,1633.8,98982800.0,118720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14639,Odisha,Rice,Anugul,2007,zaid,3000,4000.0,1.33,1633.8,44555600.0,53440.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14640,Odisha,Rice,Anugul,2007,rabi,83000,74000.0,0.89,1633.8,450358400.0,540160.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14642,Odisha,Rice,Anugul,2008,rabi,16000,18000.0,1.13,1539.0,101129280.0,63630.0,32.66666667,20.83333333,26.75,1422.2,72.41666667,RED AND YELLOW SOIL&RED SOIL
14643,Odisha,Rice,Anugul,2008,zaid,1000,1000.0,1.0,1539.0,47346240.0,29790.0,32.66666667,20.83333333,26.75,1422.2,72.41666667,RED AND YELLOW SOIL&RED SOIL
14644,Odisha,Rice,Anugul,2008,rabi,82000,113000.0,1.38,1539.0,488767680.0,307530.0,32.66666667,20.83333333,26.75,1422.2,72.41666667,RED AND YELLOW SOIL&RED SOIL
14646,Odisha,Rice,Anugul,2009,rabi,21000,13000.0,0.62,1330.3,107048340.0,116790.0,34.5,20.75,27.625,1267.2,74.16666667,RED AND YELLOW SOIL&RED SOIL
14647,Odisha,Rice,Anugul,2009,zaid,1000,1000.0,1.0,1330.3,41292300.0,45050.0,34.5,20.75,27.625,1267.2,74.16666667,RED AND YELLOW SOIL&RED SOIL
14648,Odisha,Rice,Anugul,2009,rabi,83000,89000.0,1.07,1330.3,531813660.0,580210.0,34.5,20.75,27.625,1267.2,74.16666667,RED AND YELLOW SOIL&RED SOIL
14650,Odisha,Rice,Anugul,2010,rabi,16000,4000.0,0.25,1291.9,112622580.0,162720.0,33.91666667,20.08333333,27.0,950.6,74.25,RED AND YELLOW SOIL&RED SOIL
14651,Odisha,Rice,Anugul,2010,rabi,68000,43000.0,0.63,1291.9,540688050.0,781200.0,33.91666667,20.08333333,27.0,950.6,74.25,RED AND YELLOW SOIL&RED SOIL
14653,Odisha,Rice,Anugul,2011,rabi,14000,9000.0,0.64,1346.2,89790720.0,176880.0,32.95,19.425,26.1875,1344.9,73.29166667,RED AND YELLOW SOIL&RED SOIL
14654,Odisha,Rice,Anugul,2011,zaid,1000,2000.0,2.0,1346.2,39534720.0,77880.0,32.95,19.425,26.1875,1344.9,73.29166667,RED AND YELLOW SOIL&RED SOIL
14655,Odisha,Rice,Anugul,2011,rabi,64000,67000.0,1.05,1346.2,541592160.0,1066890.0,32.95,19.425,26.1875,1344.9,73.29166667,RED AND YELLOW SOIL&RED SOIL
14657,Odisha,Rice,Anugul,2012,rabi,14000,21000.0,1.5,1430.2,84598800.0,173910.0,33.5,21.66666667,27.58333333,1389.0,72.25,RED AND YELLOW SOIL&RED SOIL
14658,Odisha,Rice,Anugul,2012,zaid,173000,2000.0,0.01,1430.2,1301253200.0,2674990.0,33.5,21.66666667,27.58333333,1389.0,72.25,RED AND YELLOW SOIL&RED SOIL
14659,Odisha,Rice,Anugul,2012,rabi,69000,152000.0,2.2,1430.2,480750400.0,988280.0,33.5,21.66666667,27.58333333,1389.0,72.25,RED AND YELLOW SOIL&RED SOIL
14661,Odisha,Rice,Anugul,2013,rabi,13000,16000.0,1.23,1632.4,84093180.0,157140.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14662,Odisha,Rice,Anugul,2013,rabi,65000,134000.0,2.06,1632.4,476528020.0,890460.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14664,Odisha,Rice,Anugul,2014,rabi,15000,28000.0,1.87,1536.9,88009680.0,192390.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14665,Odisha,Rice,Anugul,2014,zaid,1000,1000.0,1.0,1536.9,45438960.0,99330.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14666,Odisha,Rice,Anugul,2014,rabi,75000,196000.0,2.61,1536.9,495450720.0,1083060.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14668,Odisha,Rice,Anugul,2015,rabi,12000,12000.0,1.0,1210.1,85429310.0,178530.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14669,Odisha,Rice,Anugul,2015,rabi,67000,51000.0,0.76,1210.1,500100970.0,1045110.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14671,Odisha,Rice,Anugul,2016,rabi,6730,9500.0,1.41,1460.5,78395037.5,179042.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14672,Odisha,Rice,Anugul,2016,zaid,240,580.0,2.42,1460.5,34447535.0,78673.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14673,Odisha,Rice,Anugul,2016,rabi,71870,174370.0,2.43,1460.5,494453462.5,1129257.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14675,Odisha,Rice,Anugul,2017,rabi,9500,8800.0,0.93,1344.4,83493580.8,201521.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14676,Odisha,Rice,Anugul,2017,zaid,100,250.0,2.5,1344.4,34942233.6,84337.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14677,Odisha,Rice,Anugul,2017,rabi,82070,115460.0,1.41,1344.4,474544627.2,1145369.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14679,Odisha,Rice,Anugul,2018,rabi,6900,13380.0,1.94,1635.9,73698814.0,159029.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14680,Odisha,Rice,Anugul,2018,zaid,230,700.0,3.04,1635.9,44480106.0,95980.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14681,Odisha,Rice,Anugul,2018,rabi,61280,168350.0,2.75,1635.9,507819004.0,1095787.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14683,Odisha,Rice,Anugul,2019,rabi,4070,8640.0,2.12,1593.9,73183500.8,157649.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14684,Odisha,Rice,Anugul,2019,zaid,30,90.0,3.0,1593.9,50258693.6,108265.7,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14685,Odisha,Rice,Anugul,2019,rabi,57960,184170.0,3.18,1593.9,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14687,Odisha,Rice,Anugul,2020,rabi,400,860.0,2.15,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14688,Odisha,Rice,Anugul,2020,zaid,480,1470.0,3.06,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14689,Odisha,Rice,Anugul,2020,rabi,60580,192000.0,3.17,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14691,Odisha,Rice,Anugul,2021,rabi,2792,4734.4,1.7,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14692,Odisha,Rice,Anugul,2021,zaid,116,286.6,2.47,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14693,Odisha,Rice,Anugul,2021,rabi,65340,149772.3,2.29,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14695,Odisha,Rice,Anugul,2022,rabi,740,1200.0,1.62,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14696,Odisha,Rice,Anugul,2022,zaid,1180,3780.0,3.2,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14697,Odisha,Rice,Anugul,2022,rabi,117080,396620.0,3.39,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14699,Odisha,Rice,Balangir,1998,rabi,78779,31858.0,0.4,1357.1,80989422.8,237721.99,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14700,Odisha,Rice,Balangir,1998,zaid,3484,3212.0,0.92,1357.1,26486402.8,77743.49,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14701,Odisha,Rice,Balangir,1998,rabi,128555,129319.0,1.01,1357.1,331859418.8,974081.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14703,Odisha,Rice,Balangir,1999,rabi,80000,67000.0,0.84,1484.3,84585610.0,215190.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14704,Odisha,Rice,Balangir,1999,zaid,4220,6380.0,1.51,1484.3,40521495.3,103088.7,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14705,Odisha,Rice,Balangir,1999,rabi,135000,198000.0,1.47,1484.3,363282990.0,924210.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14707,Odisha,Rice,Balangir,2000,rabi,83120,21670.0,0.26,1066.0,83893136.9,222188.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14708,Odisha,Rice,Balangir,2000,zaid,1130,1930.0,1.71,1066.0,20294684.1,53749.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14709,Odisha,Rice,Balangir,2000,rabi,130520,53380.0,0.41,1066.0,331050837.4,876777.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14711,Odisha,Rice,Balangir,2001,kharif,208000,321000.0,1.54,1672.5,459585000.0,1170000.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14713,Odisha,Rice,Balangir,2002,kharif,210000,62000.0,0.3,1102.8,404524910.0,1068250.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14715,Odisha,Rice,Balangir,2003,kharif,224000,324000.0,1.45,1648.2,445508980.0,1080240.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14717,Odisha,Rice,Balangir,2004,rabi,93000,72000.0,0.77,1290.4,89272160.0,173040.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14718,Odisha,Rice,Balangir,2004,zaid,5000,7000.0,1.4,1290.4,31743620.0,61530.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14719,Odisha,Rice,Balangir,2004,rabi,133000,172000.0,1.29,1290.4,365647500.0,708750.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14721,Odisha,Rice,Balangir,2005,rabi,88000,67000.0,0.76,1503.4,93657520.0,164010.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14722,Odisha,Rice,Balangir,2005,zaid,3000,5000.0,1.67,1503.4,38974000.0,68250.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14723,Odisha,Rice,Balangir,2005,rabi,138000,229000.0,1.66,1503.4,404490160.0,708330.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14725,Odisha,Rice,Balangir,2006,rabi,78000,80000.0,1.03,1716.9,96676470.0,166540.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14726,Odisha,Rice,Balangir,2006,zaid,3000,6000.0,2.0,1716.9,40228650.0,69300.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14727,Odisha,Rice,Balangir,2006,rabi,133000,229000.0,1.72,1716.9,431532090.0,743380.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14729,Odisha,Rice,Balangir,2007,rabi,79000,103000.0,1.3,1633.8,98982800.0,118720.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14730,Odisha,Rice,Balangir,2007,zaid,3000,7000.0,2.33,1633.8,44555600.0,53440.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14731,Odisha,Rice,Balangir,2007,rabi,134000,280000.0,2.09,1633.8,450358400.0,540160.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14733,Odisha,Rice,Balangir,2008,rabi,76000,80000.0,1.05,1539.0,101129280.0,63630.0,31.58333333,21.58333333,26.58333333,1641.0,71.43333333,BLACK SOIL &RED SOIL
14734,Odisha,Rice,Balangir,2008,zaid,4000,8000.0,2.0,1539.0,47346240.0,29790.0,31.58333333,21.58333333,26.58333333,1641.0,71.43333333,BLACK SOIL &RED SOIL
14735,Odisha,Rice,Balangir,2008,rabi,135000,219000.0,1.62,1539.0,488767680.0,307530.0,31.58333333,21.58333333,26.58333333,1641.0,71.43333333,BLACK SOIL &RED SOIL
14737,Odisha,Rice,Balangir,2009,rabi,76000,78000.0,1.03,1330.3,107048340.0,116790.0,33.08333333,22.16666667,27.625,1442.6,70.08333333,BLACK SOIL &RED SOIL
14738,Odisha,Rice,Balangir,2009,zaid,6000,10000.0,1.67,1330.3,41292300.0,45050.0,33.08333333,22.16666667,27.625,1442.6,70.08333333,BLACK SOIL &RED SOIL
14739,Odisha,Rice,Balangir,2009,rabi,139000,251000.0,1.81,1330.3,531813660.0,580210.0,33.08333333,22.16666667,27.625,1442.6,70.08333333,BLACK SOIL &RED SOIL
14741,Odisha,Rice,Balangir,2010,rabi,73000,75000.0,1.03,1291.9,112622580.0,162720.0,32.75,22.41666667,27.58333333,1114.5,71.08333333,BLACK SOIL &RED SOIL
14742,Odisha,Rice,Balangir,2010,zaid,3000,8000.0,2.67,1291.9,48670230.0,70320.0,32.75,22.41666667,27.58333333,1114.5,71.08333333,BLACK SOIL &RED SOIL
14743,Odisha,Rice,Balangir,2010,rabi,136000,315000.0,2.32,1291.9,540688050.0,781200.0,32.75,22.41666667,27.58333333,1114.5,71.08333333,BLACK SOIL &RED SOIL
14745,Odisha,Rice,Balangir,2011,rabi,53000,14000.0,0.26,1346.2,89790720.0,176880.0,31.74166667,21.20833333,26.475,1144.8,70.25,BLACK SOIL &RED SOIL
14746,Odisha,Rice,Balangir,2011,zaid,4000,9000.0,2.25,1346.2,39534720.0,77880.0,31.74166667,21.20833333,26.475,1144.8,70.25,BLACK SOIL &RED SOIL
14747,Odisha,Rice,Balangir,2011,rabi,117000,51000.0,0.44,1346.2,541592160.0,1066890.0,31.74166667,21.20833333,26.475,1144.8,70.25,BLACK SOIL &RED SOIL
14749,Odisha,Rice,Balangir,2012,rabi,64000,133000.0,2.08,1430.2,84598800.0,173910.0,33.0,21.66666667,27.33333333,1267.8,62.33333333,BLACK SOIL &RED SOIL
14750,Odisha,Rice,Balangir,2012,zaid,623000,10000.0,0.02,1430.2,1301253200.0,2674990.0,33.0,21.66666667,27.33333333,1267.8,62.33333333,BLACK SOIL &RED SOIL
14751,Odisha,Rice,Balangir,2012,rabi,130000,490000.0,3.77,1430.2,480750400.0,988280.0,33.0,21.66666667,27.33333333,1267.8,62.33333333,BLACK SOIL &RED SOIL
14753,Odisha,Rice,Balangir,2013,rabi,69000,145000.0,2.1,1632.4,84093180.0,157140.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14754,Odisha,Rice,Balangir,2013,zaid,4000,12000.0,3.0,1632.4,43347000.0,81000.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14755,Odisha,Rice,Balangir,2013,rabi,131000,494000.0,3.77,1632.4,476528020.0,890460.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14757,Odisha,Rice,Balangir,2014,rabi,73000,196000.0,2.68,1536.9,88009680.0,192390.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14758,Odisha,Rice,Balangir,2014,zaid,3000,7000.0,2.33,1536.9,45438960.0,99330.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14759,Odisha,Rice,Balangir,2014,rabi,130000,438000.0,3.37,1536.9,495450720.0,1083060.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14761,Odisha,Rice,Balangir,2015,rabi,74000,49000.0,0.66,1210.1,85429310.0,178530.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14762,Odisha,Rice,Balangir,2015,zaid,1000,3000.0,3.0,1210.1,36950940.0,77220.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14763,Odisha,Rice,Balangir,2015,rabi,117000,129000.0,1.1,1210.1,500100970.0,1045110.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14765,Odisha,Rice,Balangir,2016,rabi,78360,99540.0,1.27,1460.5,78395037.5,179042.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14766,Odisha,Rice,Balangir,2016,zaid,1770,4860.0,2.75,1460.5,34447535.0,78673.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14767,Odisha,Rice,Balangir,2016,rabi,117510,332140.0,2.83,1460.5,494453462.5,1129257.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14769,Odisha,Rice,Balangir,2017,rabi,54590,23810.0,0.44,1344.4,83493580.8,201521.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14770,Odisha,Rice,Balangir,2017,zaid,1340,3330.0,2.49,1344.4,34942233.6,84337.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14771,Odisha,Rice,Balangir,2017,rabi,100650,96790.0,0.96,1344.4,474544627.2,1145369.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14773,Odisha,Rice,Balangir,2018,rabi,51780,70190.0,1.36,1635.9,73698814.0,159029.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14774,Odisha,Rice,Balangir,2018,zaid,390,990.0,2.54,1635.9,44480106.0,95980.5,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14775,Odisha,Rice,Balangir,2018,rabi,100910,145330.0,1.44,1635.9,507819004.0,1095787.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14777,Odisha,Rice,Balangir,2019,rabi,50850,80570.0,1.58,1593.9,73183500.8,157649.6,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14778,Odisha,Rice,Balangir,2019,zaid,2240,6960.0,3.11,1593.9,50258693.6,108265.7,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14779,Odisha,Rice,Balangir,2019,rabi,121350,295310.0,2.43,1593.9,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14781,Odisha,Rice,Balangir,2020,rabi,49190,82940.0,1.69,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14782,Odisha,Rice,Balangir,2020,zaid,4560,15290.0,3.35,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14783,Odisha,Rice,Balangir,2020,rabi,109380,274710.0,2.51,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14785,Odisha,Rice,Balangir,2021,rabi,64333,58541.2,0.91,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14786,Odisha,Rice,Balangir,2021,zaid,5739,20409.6,3.56,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14787,Odisha,Rice,Balangir,2021,rabi,114325,184667.5,1.62,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14789,Odisha,Rice,Balangir,2022,rabi,46150,66020.0,1.43,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14790,Odisha,Rice,Balangir,2022,zaid,9080,30410.0,3.35,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14791,Odisha,Rice,Balangir,2022,rabi,127870,297500.0,2.33,1442.2783071986437,553414155.2,1192147.4,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14793,Odisha,Rice,Baleshwar,1998,rabi,1569,1509.0,0.96,1357.1,80989422.8,237721.99,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14794,Odisha,Rice,Baleshwar,1998,zaid,27577,56719.0,2.06,1357.1,26486402.8,77743.49,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14795,Odisha,Rice,Baleshwar,1998,rabi,209874,131329.0,0.63,1357.1,331859418.8,974081.29,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14797,Odisha,Rice,Baleshwar,1999,rabi,2000,3000.0,1.5,1484.3,84585610.0,215190.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14798,Odisha,Rice,Baleshwar,1999,zaid,38360,88760.0,2.31,1484.3,40521495.3,103088.7,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14799,Odisha,Rice,Baleshwar,1999,rabi,215000,165000.0,0.77,1484.3,363282990.0,924210.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14801,Odisha,Rice,Baleshwar,2000,rabi,4350,6320.0,1.45,1066.0,83893136.9,222188.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14802,Odisha,Rice,Baleshwar,2000,zaid,20220,33330.0,1.65,1066.0,20294684.1,53749.8,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14803,Odisha,Rice,Baleshwar,2000,rabi,220650,342800.0,1.55,1066.0,331050837.4,876777.2,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14805,Odisha,Rice,Baleshwar,2001,kharif,247000,438000.0,1.77,1672.5,459585000.0,1170000.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14807,Odisha,Rice,Baleshwar,2002,kharif,224000,214000.0,0.96,1102.8,404524910.0,1068250.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14809,Odisha,Rice,Baleshwar,2003,kharif,235000,371000.0,1.58,1648.2,445508980.0,1080240.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14811,Odisha,Rice,Baleshwar,2004,rabi,1000,2000.0,2.0,1290.4,89272160.0,173040.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
14812,Odisha,Rice,Baleshwar,2004,zaid,26000,56000.0,2.15,1290.4,31743620.0,61530.0,32.70204977070086,20.89242019864078,26.79608235283079,1377.1219666641532,72.6921460233902,BLACK SOIL &RED SOIL
